DATE	TIME	BID	ASK	LAST	VOLUME	FLAGS
2022-06-17	18:44:54			61938	10	56
2022-06-17	18:44:54			61940	1	56
2022-06-17	18:44:54	61930				2
2022-06-17	18:44:54	61931				2
2022-06-17	18:44:54		61939			4
2022-06-17	18:44:54		61938			4
2022-06-17	18:44:54			61931	2	88
2022-06-17	18:44:54			61931	1	88
2022-06-17	18:44:54	61930				2
2022-06-17	18:44:54			61931	2	88
2022-06-17	18:44:54			61931	2	88
2022-06-17	18:44:54			61930	2	88
2022-06-17	18:44:54	61929	61937			6
2022-06-17	18:44:54			61930	2	88
2022-06-17	18:44:54			61929	2	88
2022-06-17	18:44:54			61927	2	88
2022-06-17	18:44:54			61927	1	88
2022-06-17	18:44:54			61927	2	88
2022-06-17	18:44:54			61926	1	88
2022-06-17	18:44:54			61926	4	88
2022-06-17	18:44:54			61925	4	88
2022-06-17	18:44:54			61925	4	88
2022-06-17	18:44:54			61925	2	88
2022-06-17	18:44:54			61925	4	88
2022-06-17	18:44:54			61925	1	88
2022-06-17	18:44:54	61921	61928			6
2022-06-17	18:44:54			61921	8	88
2022-06-17	18:44:54			61921	6	88
2022-06-17	18:44:54	61922				2
2022-06-17	18:44:54			61922	3	88
2022-06-17	18:44:54			61926	10	88
2022-06-17	18:44:54	61921				2
2022-06-17	18:44:54	61922				2
2022-06-17	18:44:55		61929			4
2022-06-17	18:44:55			61928	4	56
2022-06-17	18:44:55			61928	4	56
2022-06-17	18:44:55			61929	2	56
2022-06-17	18:44:55	61921				2
2022-06-17	18:44:55			61929	1	56
2022-06-17	18:44:55	61922	61930			6
2022-06-17	18:44:55			61922	2	88
2022-06-17	18:44:55	61923				2
2022-06-17	18:44:55	61921				2
2022-06-17	18:44:55			61923	1	88
2022-06-17	18:44:55			61921	10	88
2022-06-17	18:44:55		61929			4
2022-06-17	18:44:55			61929	1	56
2022-06-17	18:44:55	61922	61930			6
2022-06-17	18:44:55	61921	61924			6
2022-06-17	18:44:55	61922				2
2022-06-17	18:44:55			61922	1	88
2022-06-17	18:44:55	61921				2
2022-06-17	18:44:55	61922				2
2022-06-17	18:44:55	61924	61928			6
2022-06-17	18:44:55			61924	1	56
2022-06-17	18:44:55			61928	2	56
2022-06-17	18:44:55			61929	2	56
2022-06-17	18:44:55			61930	2	56
2022-06-17	18:44:55			61930	2	56
2022-06-17	18:44:55			61930	1	56
2022-06-17	18:44:55			61931	2	56
2022-06-17	18:44:55			61931	4	56
2022-06-17	18:44:55			61931	4	56
2022-06-17	18:44:55			61931	2	56
2022-06-17	18:44:55			61932	2	56
2022-06-17	18:44:55			61932	4	56
2022-06-17	18:44:55			61932	2	56
2022-06-17	18:44:55			61933	2	56
2022-06-17	18:44:55			61933	2	56
2022-06-17	18:44:55			61934	2	56
2022-06-17	18:44:55			61934	2	56
2022-06-17	18:44:55			61934	4	56
2022-06-17	18:44:55			61934	4	56
2022-06-17	18:44:55			61935	2	56
2022-06-17	18:44:55			61935	2	56
2022-06-17	18:44:55			61935	5	56
2022-06-17	18:44:55			61936	2	56
2022-06-17	18:44:55			61936	2	56
2022-06-17	18:44:55			61936	2	56
2022-06-17	18:44:55			61937	2	56
2022-06-17	18:44:55			61937	2	56
2022-06-17	18:44:55			61937	2	56
2022-06-17	18:44:55			61938	3	56
2022-06-17	18:44:55			61938	2	56
2022-06-17	18:44:55			61938	2	56
2022-06-17	18:44:55			61939	2	56
2022-06-17	18:44:55			61939	2	56
2022-06-17	18:44:55			61939	1	56
2022-06-17	18:44:55			61940	10	56
2022-06-17	18:44:55			61940	2	56
2022-06-17	18:44:55			61940	2	56
2022-06-17	18:44:55			61940	4	56
2022-06-17	18:44:55			61941	18	56
2022-06-17	18:44:55			61941	1	56
2022-06-17	18:44:55			61941	1	56
2022-06-17	18:44:55			61941	2	56
2022-06-17	18:44:55			61941	2	56
2022-06-17	18:44:55			61942	283	56
2022-06-17	18:44:55			61942	2	56
2022-06-17	18:44:55			61943	2	56
2022-06-17	18:44:55			61944	2	56
2022-06-17	18:44:55			61945	2	56
2022-06-17	18:44:55			61946	1	56
2022-06-17	18:44:55			61946	2	56
2022-06-17	18:44:55			61946	200	56
2022-06-17	18:44:55			61947	2	56
2022-06-17	18:44:55			61948	2	56
2022-06-17	18:44:55			61948	2	56
2022-06-17	18:44:55			61949	2	56
2022-06-17	18:44:55			61949	2	56
2022-06-17	18:44:55			61949	14	56
2022-06-17	18:44:55			61950	1	56
2022-06-17	18:44:55			61950	250	56
2022-06-17	18:44:55			61950	1	56
2022-06-17	18:44:55			61951	1	56
2022-06-17	18:44:55			61951	4	56
2022-06-17	18:44:55			61951	2	56
2022-06-17	18:44:55			61951	4	56
2022-06-17	18:44:55			61951	1	56
2022-06-17	18:44:55			61951	1	56
2022-06-17	18:44:55			61951	4	56
2022-06-17	18:44:55			61951	4	56
2022-06-17	18:44:55			61951	2	56
2022-06-17	18:44:55			61951	4	56
2022-06-17	18:44:55			61951	1	56
2022-06-17	18:44:55			61951	50	56
2022-06-17	18:44:55			61951	50	56
2022-06-17	18:44:55			61951	2	56
2022-06-17	18:44:55	61950	61951			6
2022-06-17	18:44:55			61951	11	56
2022-06-17	18:44:55			61951	4	56
2022-06-17	18:44:55			61951	4	56
2022-06-17	18:44:55			61951	1	56
2022-06-17	18:44:55			61951	4	56
2022-06-17	18:44:55			61951	4	56
2022-06-17	18:44:55			61951	4	56
2022-06-17	18:44:55			61951	2	56
2022-06-17	18:44:55			61951	36	56
2022-06-17	18:44:55			61951	1	56
2022-06-17	18:44:55			61952	2	56
2022-06-17	18:44:55			61952	2	56
2022-06-17	18:44:55			61952	4	56
2022-06-17	18:44:55			61952	8	56
2022-06-17	18:44:55			61952	4	56
2022-06-17	18:44:55			61954	1	56
2022-06-17	18:44:55			61954	1	56
2022-06-17	18:44:55			61954	1	56
2022-06-17	18:44:55	61951	61954			6
2022-06-17	18:44:55			61954	1	56
2022-06-17	18:44:56	61952				2
2022-06-17	18:44:56			61952	1	88
2022-06-17	18:44:56	61951				2
2022-06-17	18:44:56		61953			4
2022-06-17	18:44:56			61953	1	56
2022-06-17	18:44:56		61954			4
2022-06-17	18:44:56			61953	5	56
2022-06-17	18:44:56			61954	15	56
2022-06-17	18:44:56			61951	2	88
2022-06-17	18:44:56		61953			4
2022-06-17	18:44:56			61951	18	88
2022-06-17	18:44:56			61951	3	88
2022-06-17	18:44:56			61950	1	88
2022-06-17	18:44:56			61950	2	88
2022-06-17	18:44:56			61949	4	88
2022-06-17	18:44:56			61949	2	88
2022-06-17	18:44:56			61948	2	88
2022-06-17	18:44:56			61948	4	88
2022-06-17	18:44:56			61947	2	88
2022-06-17	18:44:56			61947	4	88
2022-06-17	18:44:56			61946	2	88
2022-06-17	18:44:56			61946	2	88
2022-06-17	18:44:56			61946	2	88
2022-06-17	18:44:56			61945	2	88
2022-06-17	18:44:56			61945	4	88
2022-06-17	18:44:56			61945	4	88
2022-06-17	18:44:56			61944	2	88
2022-06-17	18:44:56			61944	2	88
2022-06-17	18:44:56			61943	2	88
2022-06-17	18:44:56			61942	2	88
2022-06-17	18:44:56			61941	2	88
2022-06-17	18:44:56			61935	2	88
2022-06-17	18:44:56			61935	1	88
2022-06-17	18:44:56			61933	1	88
2022-06-17	18:44:56			61933	1	88
2022-06-17	18:44:56			61931	1	88
2022-06-17	18:44:56			61931	2	88
2022-06-17	18:44:56			61925	1	88
2022-06-17	18:44:56			61925	1	88
2022-06-17	18:44:56			61925	1	88
2022-06-17	18:44:56			61925	1	88
2022-06-17	18:44:56			61925	2	88
2022-06-17	18:44:56			61924	5	88
2022-06-17	18:44:56			61924	1	88
2022-06-17	18:44:56			61924	1	88
2022-06-17	18:44:56			61923	1	88
2022-06-17	18:44:56			61923	1	88
2022-06-17	18:44:56			61923	6	88
2022-06-17	18:44:56			61922	19	88
2022-06-17	18:44:56			61922	8	88
2022-06-17	18:44:56			61921	96	88
2022-06-17	18:44:56			61942	1	88
2022-06-17	18:44:56			61942	1	88
2022-06-17	18:44:56	61942	61944			6
2022-06-17	18:44:56			61942	2	88
2022-06-17	18:44:56	61941				2
2022-06-17	18:44:56	61939	61941			6
2022-06-17	18:44:56			61942	2	56
2022-06-17	18:44:56			61942	8	56
2022-06-17	18:44:56			61941	2	88
2022-06-17	18:44:56			61942	3	56
2022-06-17	18:44:56			61941	2	88
2022-06-17	18:44:56			61942	2	56
2022-06-17	18:44:56			61942	5	56
2022-06-17	18:44:56			61940	2	56
2022-06-17	18:44:56			61941	1	56
2022-06-17	18:44:56			61941	3	56
2022-06-17	18:44:56			61939	4	88
2022-06-17	18:44:56			61939	4	88
2022-06-17	18:44:56			61939	4	88
2022-06-17	18:44:56			61939	4	88
2022-06-17	18:44:56			61939	10	56
2022-06-17	18:44:56			61939	3	56
2022-06-17	18:44:56			61938	8	56
2022-06-17	18:44:56			61938	7	56
2022-06-17	18:44:56			61936	3	56
2022-06-17	18:44:56			61936	2	56
2022-06-17	18:44:56			61936	8	56
2022-06-17	18:44:56			61935	4	88
2022-06-17	18:44:56			61935	2	88
2022-06-17	18:44:56			61934	2	88
2022-06-17	18:44:56			61934	2	56
2022-06-17	18:44:56			61934	6	56
2022-06-17	18:44:56	61933				2
2022-06-17	18:44:56			61941	1	56
2022-06-17	18:44:56	61934				2
2022-06-17	18:44:56		61942			4
2022-06-17	18:44:56		61941			4
2022-06-17	18:44:56	61936	61942			6
2022-06-17	18:44:56	61935				2
2022-06-17	18:44:56			61936	2	88
2022-06-17	18:44:56			61935	1	88
2022-06-17	18:44:56	61934	61941			6
2022-06-17	18:44:56			61941	1	56
2022-06-17	18:44:56			61941	1	56
2022-06-17	18:44:56			61942	1	56
2022-06-17	18:44:56			61942	2	56
2022-06-17	18:44:56			61942	5	56
2022-06-17	18:44:56			61943	2	56
2022-06-17	18:44:56			61943	2	56
2022-06-17	18:44:56			61944	2	56
2022-06-17	18:44:56	61935	61945			6
2022-06-17	18:44:56	61929				2
2022-06-17	18:44:56			61935	2	88
2022-06-17	18:44:56			61934	6	88
2022-06-17	18:44:56			61934	3	88
2022-06-17	18:44:56			61934	2	88
2022-06-17	18:44:56			61933	4	88
2022-06-17	18:44:56			61933	4	88
2022-06-17	18:44:56			61933	4	88
2022-06-17	18:44:56			61933	4	88
2022-06-17	18:44:56			61933	2	88
2022-06-17	18:44:56			61932	2	88
2022-06-17	18:44:56			61931	2	88
2022-06-17	18:44:56			61931	2	88
2022-06-17	18:44:56			61930	2	88
2022-06-17	18:44:56			61930	1	88
2022-06-17	18:44:56			61930	1	88
2022-06-17	18:44:56			61930	2	88
2022-06-17	18:44:56			61929	2	88
2022-06-17	18:44:56			61929	4	88
2022-06-17	18:44:56			61929	1	88
2022-06-17	18:44:56	61927	61944			6
2022-06-17	18:44:56	61928	61941			6
2022-06-17	18:44:56		61939			4
2022-06-17	18:44:56		61938			4
2022-06-17	18:44:57	61932	61940			6
2022-06-17	18:44:57		61937			4
2022-06-17	18:44:57	61933				2
2022-06-17	18:44:57			61937	1	56
2022-06-17	18:44:57			61937	1	56
2022-06-17	18:44:57		61939			4
2022-06-17	18:44:57			61937	1	56
2022-06-17	18:44:58		61940			4
2022-06-17	18:44:58			61939	2	56
2022-06-17	18:44:58			61940	2	56
2022-06-17	18:44:58		61939			4
2022-06-17	18:44:58			61939	2	56
2022-06-17	18:44:58		61940			4
2022-06-17	18:44:58		61939			4
2022-06-17	18:44:58			61939	2	56
2022-06-17	18:44:58			61940	1	56
2022-06-17	18:44:58	61934	61941			6
2022-06-17	18:44:58		61942			4
2022-06-17	18:44:58			61942	2	56
2022-06-17	18:44:58			61942	2	56
2022-06-17	18:44:58			61943	2	56
2022-06-17	18:44:58		61943			4
2022-06-17	18:44:58			61943	4	56
2022-06-17	18:44:58	61936	61945			6
2022-06-17	18:44:58		61938			4
2022-06-17	18:44:58	61934				2
2022-06-17	18:44:58			61938	1	56
2022-06-17	18:44:58			61938	1	56
2022-06-17	18:44:58			61938	1	56
2022-06-17	18:44:58			61938	1	56
2022-06-17	18:44:58			61938	1	56
2022-06-17	18:44:58			61938	1	56
2022-06-17	18:44:58			61938	2	56
2022-06-17	18:44:58			61938	2	56
2022-06-17	18:44:58			61938	1	56
2022-06-17	18:44:58			61938	2	56
2022-06-17	18:44:58	61936				2
2022-06-17	18:44:58			61938	1	56
2022-06-17	18:44:59			61938	2	56
2022-06-17	18:44:59			61938	1	56
2022-06-17	18:44:59			61936	1	88
2022-06-17	18:44:59	61931				2
2022-06-17	18:44:59			61936	1	88
2022-06-17	18:44:59			61935	2	88
2022-06-17	18:44:59			61935	1	88
2022-06-17	18:44:59			61934	2	88
2022-06-17	18:44:59			61933	4	88
2022-06-17	18:44:59			61933	2	88
2022-06-17	18:44:59			61932	1	88
2022-06-17	18:44:59			61932	2	88
2022-06-17	18:44:59			61932	2	88
2022-06-17	18:44:59			61931	2	88
2022-06-17	18:44:59	61930	61937			6
2022-06-17	18:44:59			61937	2	56
2022-06-17	18:44:59			61930	1	88
2022-06-17	18:44:59			61930	1	88
2022-06-17	18:44:59			61930	1	88
2022-06-17	18:44:59			61930	1	88
2022-06-17	18:45:00			61937	2	56
2022-06-17	18:45:00		61936			4
2022-06-17	18:45:00	61932				2
2022-06-17	18:45:00			61936	1	56
2022-06-17	18:45:00		61937			4
2022-06-17	18:45:00		61936			4
2022-06-17	18:45:00			61936	1	56
2022-06-17	18:45:00		61937			4
2022-06-17	18:45:00	61930				2
2022-06-17	18:45:00			61932	1	88
2022-06-17	18:45:00			61931	2	88
2022-06-17	18:45:00			61930	1	88
2022-06-17	18:45:00			61930	4	88
2022-06-17	18:45:00	61931				2
2022-06-17	18:45:00	61930				2
2022-06-17	18:45:00			61930	3	88
2022-06-17	18:45:00			61929	2	88
2022-06-17	18:45:00			61929	2	88
2022-06-17	18:45:00			61929	2	88
2022-06-17	18:45:00			61928	6	88
2022-06-17	18:45:00			61927	3	88
2022-06-17	18:45:00			61927	4	88
2022-06-17	18:45:00			61927	4	88
2022-06-17	18:45:00			61927	2	88
2022-06-17	18:45:00			61926	4	88
2022-06-17	18:45:00			61926	4	88
2022-06-17	18:45:00			61926	2	88
2022-06-17	18:45:00			61926	5	88
2022-06-17	18:45:00			61926	1	88
2022-06-17	18:45:00			61926	1	88
2022-06-17	18:45:00			61925	1	88
2022-06-17	18:45:00			61925	2	88
2022-06-17	18:45:00			61924	2	88
2022-06-17	18:45:00	61924	61933			6
2022-06-17	18:45:00		61932			4
2022-06-17	18:45:00	61922				2
2022-06-17	18:45:00			61924	5	88
2022-06-17	18:45:00			61923	3	88
2022-06-17	18:45:00			61932	1	56
2022-06-17	18:45:00		61933			4
2022-06-17	18:45:00			61932	5	56
2022-06-17	18:45:00		61932			4
2022-06-17	18:45:00			61932	1	56
2022-06-17	18:45:00			61932	1	56
2022-06-17	18:45:01			61932	2	56
2022-06-17	18:45:01		61933			4
2022-06-17	18:45:01			61932	2	56
2022-06-17	18:45:01		61932			4
2022-06-17	18:45:01			61922	1	88
2022-06-17	18:45:01		61931			4
2022-06-17	18:45:01		61936			4
2022-06-17	18:45:01		61935			4
2022-06-17	18:45:01		61934			4
2022-06-17	18:45:01		61932			4
2022-06-17	18:45:01			61932	1	56
2022-06-17	18:45:01			61932	1	56
2022-06-17	18:45:01			61932	2	56
2022-06-17	18:45:01			61932	2	56
2022-06-17	18:45:01			61933	6	56
2022-06-17	18:45:01			61933	2	56
2022-06-17	18:45:01			61934	2	56
2022-06-17	18:45:01			61935	2	56
2022-06-17	18:45:01			61936	2	56
2022-06-17	18:45:01			61937	2	56
2022-06-17	18:45:01			61937	1	56
2022-06-17	18:45:01			61938	18	56
2022-06-17	18:45:01			61938	2	56
2022-06-17	18:45:01			61939	2	56
2022-06-17	18:45:01			61940	2	56
2022-06-17	18:45:01			61941	2	56
2022-06-17	18:45:01			61942	1	56
2022-06-17	18:45:01			61944	6	56
2022-06-17	18:45:01			61944	1	56
2022-06-17	18:45:01			61945	1	56
2022-06-17	18:45:01			61946	1	56
2022-06-17	18:45:01			61948	2	56
2022-06-17	18:45:01			61948	15	56
2022-06-17	18:45:01	61923	61949			6
2022-06-17	18:45:01			61923	2	88
2022-06-17	18:45:01			61923	1	88
2022-06-17	18:45:01	61938	61942			6
2022-06-17	18:45:01			61941	1	56
2022-06-17	18:45:01		61941			4
2022-06-17	18:45:01	61937				2
2022-06-17	18:45:01			61938	2	88
2022-06-17	18:45:01			61937	2	88
2022-06-17	18:45:01			61937	1	88
2022-06-17	18:45:01	61938				2
2022-06-17	18:45:01			61941	5	56
2022-06-17	18:45:01			61938	1	88
2022-06-17	18:45:01	61939				2
2022-06-17	18:45:01	61940				2
2022-06-17	18:45:01	61939				2
2022-06-17	18:45:01			61940	2	88
2022-06-17	18:45:01			61939	3	88
2022-06-17	18:45:01	61940				2
2022-06-17	18:45:01			61941	1	56
2022-06-17	18:45:02			61941	6	56
2022-06-17	18:45:02			61942	2	56
2022-06-17	18:45:02		61942			4
2022-06-17	18:45:02	61938				2
2022-06-17	18:45:02	61934				2
2022-06-17	18:45:02			61934	2	88
2022-06-17	18:45:02			61933	2	88
2022-06-17	18:45:02			61934	1	88
2022-06-17	18:45:02		61943			4
2022-06-17	18:45:02			61942	3	56
2022-06-17	18:45:02			61942	2	56
2022-06-17	18:45:02		61949			4
2022-06-17	18:45:02		61948			4
2022-06-17	18:45:02		61947			4
2022-06-17	18:45:03			61947	1	56
2022-06-17	18:45:03			61948	4	56
2022-06-17	18:45:03		61949			4
2022-06-17	18:45:03	61935				2
2022-06-17	18:45:03	61938				2
2022-06-17	18:45:03	61940	61953			6
2022-06-17	18:45:03			61949	1	56
2022-06-17	18:45:03			61949	1	56
2022-06-17	18:45:03			61950	1	56
2022-06-17	18:45:03		61954			4
2022-06-17	18:45:03	61942				2
2022-06-17	18:45:03			61954	2	56
2022-06-17	18:45:03			61954	7	56
2022-06-17	18:45:03	61946				2
2022-06-17	18:45:03			61954	2	56
2022-06-17	18:45:04	61944				2
2022-06-17	18:45:04			61946	1	88
2022-06-17	18:45:04			61946	2	88
2022-06-17	18:45:04			61945	2	88
2022-06-17	18:45:04	61945	61953			6
2022-06-17	18:45:04	61946				2
2022-06-17	18:45:04			61953	2	56
2022-06-17	18:45:04			61954	2	56
2022-06-17	18:45:04			61954	2	56
2022-06-17	18:45:04			61955	1	56
2022-06-17	18:45:04			61955	1	56
2022-06-17	18:45:04			61955	1	56
2022-06-17	18:45:04		61956			4
2022-06-17	18:45:04	61944				2
2022-06-17	18:45:04			61946	1	88
2022-06-17	18:45:04			61946	2	88
2022-06-17	18:45:04			61945	2	88
2022-06-17	18:45:04	61946	61952			6
2022-06-17	18:45:04			61946	2	88
2022-06-17	18:45:04			61945	2	88
2022-06-17	18:45:04			61945	2	88
2022-06-17	18:45:04			61944	2	88
2022-06-17	18:45:04			61943	2	88
2022-06-17	18:45:04			61942	2	88
2022-06-17	18:45:04			61942	2	88
2022-06-17	18:45:04			61941	2	88
2022-06-17	18:45:04			61940	2	88
2022-06-17	18:45:04			61939	2	88
2022-06-17	18:45:04			61939	1	88
2022-06-17	18:45:04			61938	2	88
2022-06-17	18:45:04			61937	2	88
2022-06-17	18:45:04			61937	1	88
2022-06-17	18:45:04			61936	15	88
2022-06-17	18:45:04			61936	2	88
2022-06-17	18:45:04			61935	3	88
2022-06-17	18:45:04			61935	1	88
2022-06-17	18:45:04			61935	1	88
2022-06-17	18:45:04			61934	1	88
2022-06-17	18:45:04			61932	6	88
2022-06-17	18:45:04			61932	2	88
2022-06-17	18:45:04			61931	1	88
2022-06-17	18:45:04			61931	1	88
2022-06-17	18:45:04			61930	1	88
2022-06-17	18:45:04	61928	61929			6
2022-06-17	18:45:04			61928	1	88
2022-06-17	18:45:04			61928	1	88
2022-06-17	18:45:04			61929	2	56
2022-06-17	18:45:04			61930	3	56
2022-06-17	18:45:04			61930	2	56
2022-06-17	18:45:04			61928	2	88
2022-06-17	18:45:05			61929	2	56
2022-06-17	18:45:05			61930	6	56
2022-06-17	18:45:05		61930			4
2022-06-17	18:45:05		61929			4
2022-06-17	18:45:05			61929	1	56
2022-06-17	18:45:05		61930			4
2022-06-17	18:45:05			61929	1	56
2022-06-17	18:45:05			61930	4	56
2022-06-17	18:45:05		61929			4
2022-06-17	18:45:05			61928	1	88
2022-06-17	18:45:05			61927	6	88
2022-06-17	18:45:05			61926	1	56
2022-06-17	18:45:05			61926	3	88
2022-06-17	18:45:05			61926	7	88
2022-06-17	18:45:05			61926	10	88
2022-06-17	18:45:05			61925	2	88
2022-06-17	18:45:05			61924	101	88
2022-06-17	18:45:05			61924	1	88
2022-06-17	18:45:05			61924	2	88
2022-06-17	18:45:05			61923	1	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61922	3	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61922	2	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61923	1	56
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05	61922	61924			6
2022-06-17	18:45:05			61924	3	56
2022-06-17	18:45:05		61925			4
2022-06-17	18:45:05		61926			4
2022-06-17	18:45:05			61925	3	56
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61922	2	88
2022-06-17	18:45:05			61922	1	88
2022-06-17	18:45:05			61921	1	88
2022-06-17	18:45:05			61921	1	88
2022-06-17	18:45:05			61921	1	88
2022-06-17	18:45:05	61921	61925			6
2022-06-17	18:45:05			61921	1	88
2022-06-17	18:45:05			61921	1	88
2022-06-17	18:45:05	61922				2
2022-06-17	18:45:05	61921				2
2022-06-17	18:45:05			61922	6	88
2022-06-17	18:45:05			61921	4	88
2022-06-17	18:45:05	61922				2
2022-06-17	18:45:05	61921				2
2022-06-17	18:45:05			61925	1	56
2022-06-17	18:45:05			61925	1	56
2022-06-17	18:45:05	61922	61926			6
2022-06-17	18:45:05			61925	1	56
2022-06-17	18:45:05			61925	1	56
2022-06-17	18:45:05			61925	2	56
2022-06-17	18:45:05			61925	2	56
2022-06-17	18:45:05			61925	1	56
2022-06-17	18:45:05			61926	4	56
2022-06-17	18:45:05			61926	4	56
2022-06-17	18:45:06			61926	3	56
2022-06-17	18:45:06	61923				2
2022-06-17	18:45:06	61925				2
2022-06-17	18:45:06			61926	1	56
2022-06-17	18:45:06			61926	1	56
2022-06-17	18:45:06			61926	1	56
2022-06-17	18:45:07			61926	2	56
2022-06-17	18:45:07			61926	14	56
2022-06-17	18:45:07			61927	2	56
2022-06-17	18:45:07			61928	2	56
2022-06-17	18:45:07			61929	2	56
2022-06-17	18:45:07			61930	28	56
2022-06-17	18:45:07		61929			4
2022-06-17	18:45:07		61930			4
2022-06-17	18:45:07			61929	2	56
2022-06-17	18:45:07			61930	8	56
2022-06-17	18:45:07		61928			4
2022-06-17	18:45:07		61929			4
2022-06-17	18:45:07		61927			4
2022-06-17	18:45:07	61926				2
2022-06-17	18:45:07		61928			4
2022-06-17	18:45:07		61929			4
2022-06-17	18:45:07			61928	2	56
2022-06-17	18:45:07			61928	2	56
2022-06-17	18:45:07			61929	1	56
2022-06-17	18:45:08	61927				2
2022-06-17	18:45:08	61928				2
2022-06-17	18:45:08			61929	1	56
2022-06-17	18:45:08	61929	61930			6
2022-06-17	18:45:08			61929	2	88
2022-06-17	18:45:08			61929	2	88
2022-06-17	18:45:08	61928	61929			6
2022-06-17	18:45:08			61929	1	88
2022-06-17	18:45:08			61928	4	88
2022-06-17	18:45:08	61929	61930			6
2022-06-17	18:45:08			61929	2	56
2022-06-17	18:45:08			61930	2	56
2022-06-17	18:45:08			61930	1	56
2022-06-17	18:45:09			61930	10	56
2022-06-17	18:45:09			61930	1	56
2022-06-17	18:45:09			61929	3	88
2022-06-17	18:45:09			61929	1	88
2022-06-17	18:45:09			61928	5	88
2022-06-17	18:45:09	61928				2
2022-06-17	18:45:09	61929				2
2022-06-17	18:45:10			61930	32	56
2022-06-17	18:45:10			61930	2	56
2022-06-17	18:45:10			61930	2	56
2022-06-17	18:45:10			61930	2	56
2022-06-17	18:45:10			61930	2	56
2022-06-17	18:45:10			61930	10	56
2022-06-17	18:45:10			61930	16	56
2022-06-17	18:45:10			61930	5	56
2022-06-17	18:45:10			61932	1	56
2022-06-17	18:45:10			61933	1	56
2022-06-17	18:45:10			61934	5	56
2022-06-17	18:45:10			61934	2	56
2022-06-17	18:45:10			61935	2	56
2022-06-17	18:45:10			61936	2	56
2022-06-17	18:45:10			61937	2	56
2022-06-17	18:45:10			61938	2	56
2022-06-17	18:45:10			61939	2	56
2022-06-17	18:45:10			61939	2	56
2022-06-17	18:45:10			61939	2	56
2022-06-17	18:45:10			61940	1	56
2022-06-17	18:45:10			61940	2	56
2022-06-17	18:45:10			61940	2	56
2022-06-17	18:45:10			61941	2	56
2022-06-17	18:45:10			61941	2	56
2022-06-17	18:45:10			61942	2	56
2022-06-17	18:45:10			61942	2	56
2022-06-17	18:45:10			61943	5	56
2022-06-17	18:45:10			61943	2	56
2022-06-17	18:45:10			61943	2	56
2022-06-17	18:45:10			61944	3	56
2022-06-17	18:45:10			61944	2	56
2022-06-17	18:45:10			61946	1	56
2022-06-17	18:45:10			61946	4	56
2022-06-17	18:45:10			61947	4	56
2022-06-17	18:45:10			61947	2	56
2022-06-17	18:45:10			61947	1	56
2022-06-17	18:45:10			61947	2	56
2022-06-17	18:45:10	61939	61948			6
2022-06-17	18:45:10	61937				2
2022-06-17	18:45:10		61947			4
2022-06-17	18:45:10			61947	6	56
2022-06-17	18:45:10		61946			4
2022-06-17	18:45:11			61937	2	88
2022-06-17	18:45:11			61937	1	88
2022-06-17	18:45:11	61938				2
2022-06-17	18:45:11		61945			4
2022-06-17	18:45:11		61946			4
2022-06-17	18:45:11		61944			4
2022-06-17	18:45:11			61945	1	56
2022-06-17	18:45:11	61937				2
2022-06-17	18:45:11			61937	2	88
2022-06-17	18:45:11			61936	1	88
2022-06-17	18:45:11			61936	2	88
2022-06-17	18:45:11			61935	2	88
2022-06-17	18:45:11			61934	2	88
2022-06-17	18:45:11			61933	1	88
2022-06-17	18:45:11	61933				2
2022-06-17	18:45:12			61944	1	56
2022-06-17	18:45:12			61944	1	56
2022-06-17	18:45:12			61945	1	56
2022-06-17	18:45:12			61945	6	56
2022-06-17	18:45:12			61946	1	56
2022-06-17	18:45:12			61946	2	56
2022-06-17	18:45:12		61948			4
2022-06-17	18:45:12		61947			4
2022-06-17	18:45:12			61933	1	88
2022-06-17	18:45:12			61932	2	88
2022-06-17	18:45:12			61932	1	88
2022-06-17	18:45:12			61931	2	88
2022-06-17	18:45:12			61931	2	88
2022-06-17	18:45:12			61930	2	88
2022-06-17	18:45:12			61930	3	88
2022-06-17	18:45:12			61929	2	88
2022-06-17	18:45:12			61929	2	88
2022-06-17	18:45:12			61929	6	88
2022-06-17	18:45:12			61928	1	88
2022-06-17	18:45:12			61928	11	88
2022-06-17	18:45:12	61928	61944			6
2022-06-17	18:45:12			61929	1	88
2022-06-17	18:45:12	61929	61940			6
2022-06-17	18:45:12		61939			4
2022-06-17	18:45:12		61938			4
2022-06-17	18:45:12		61939			4
2022-06-17	18:45:12		61937			4
2022-06-17	18:45:12		61939			4
2022-06-17	18:45:12		61937			4
2022-06-17	18:45:12		61939			4
2022-06-17	18:45:12		61937			4
2022-06-17	18:45:12		61938			4
2022-06-17	18:45:12	61930				2
2022-06-17	18:45:12		61937			4
